resource_id,standard_code,matched_status,needs_review,review_reason,confidence,grounded,evidence,evidence_page,rationale,standard_raw_text,judge_model,prompt_version,escalated,coverage_pass,rerank_score,rrf_score,dense_score,bm25_score,dense_rank,bm25_rank,grounding_note,input_scope_caveat
G1M2U1L14,1.T.RA.1.c,full,False,,high,True,Invite students to complete Part I of the Unit 1 Assessment response sheet. Remind them that they should use pictures and words to show their thinking.,180,"Students share relevant and accurate information through multiple modes. In Work Time A (page 180), after turn-and-talk, students share out their thinking about the character and setting to the whole group. On the Unit 1 Assessment response sheet, students are directed to 'use pictures and words to show their thinking' about the main character and setting, demonstrating use of both visual and print modes to communicate information.",Share relevant and accurate information through a variety of different modes. (C),claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.10534600168466568,0.15932816159250587,0.0,58.77123520133727,11,1,evidence quote found in lesson raw text,
G1M2U1L14,1.P.EICC.4.d,none,False,,high,True,,,alignment=none,"Link ideas and information to the organization plan, highlighting ideas and information that are most relevant, useful, and impactful. (C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.07351923733949661,0.1573164621855593,0.0,23.29276108082989,4,11,no evidence required for none,
G1M2U1L14,1.P.EICC.2.b,none,False,,low,False,Invite students to complete Part I of the Unit 1 Assessment response sheet. [writing about character and setting after listening to the text],180,"Students make use of the text Kitten's First Full Moon to build knowledge about story elements. In Work Time A (page 180), students listen to the text read aloud, then identify and describe the character and setting through turn-and-talk, whole-group discussion, and written responses on the assessment sheet. This demonstrates using the text to build knowledge, satisfying the OR-list purpose requirement. [REJECTED: evidence missing or not found in lesson raw text]","Make use of texts to build knowledge, develop skills, make informed decisions, and share information and ideas. (I/C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.09150131046772003,0.15599816885956258,0.0,22.35781010430744,7,5,evidence quote NOT found in lesson raw text (possible fabrication),
G1M2U1L14,1.T.C.1.c,full,False,,high,True,Invite students to complete Part I of the Unit 1 Assessment response sheet. Remind them that they should use pictures and words to show their thinking.,180,"The standard requires students to create texts in a teacher-selected mode. The modes listed (print, digital, auditory, visual) are parenthetical examples joined by ""and/or,"" forming an interchangeable OR-list; any one mode suffices. In this lesson the teacher selects the print mode: students complete the Unit 1 Assessment response sheet using ""pictures and words to show their thinking,"" and later ""write one or two sentences to describe how Kitten is acting and to explain what, from the pictures, helped them."" The student creates a text in a teacher-selected print mode, satisfying the clause.","Create texts in teacher-selected modes (e.g., print, digital, auditory, and/or visual). (C)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.13755792379379272,0.15390658856988082,0.0,18.227435670435842,2,17,evidence quote found in lesson raw text,
G1M2U1L14,1.P.EICC.1.e,partial,False,,high,True,Invite students to turn and talk with an elbow partner: 'Who is the main character of this story? How would you describe the character?',180,"The ""discuss texts"" clause is met: students engage in turn-and-talk with elbow partners about the character and setting of Kitten's First Full Moon (""Invite students to turn and talk with an elbow partner: 'Who is the main character of this story? How would you describe the character?'""), and later share out whole group. However, the remaining five clauses are not met. There is no activity in which students develop group norms, share their own writing with the group, listen to peers share writing, offer feedback on peers' writing, or respond to feedback on their own writing. The lesson focuses on an assessment and role-play, not on a writing-community sharing/feedback cycle.","Participate in a community of readers and writers by developing group norms, discussing texts, sharing individual writing, listening as others share their writing, and offering and responding to feedback. (I/C)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.09538844972848892,0.1481448412698413,0.0,32.14994449396263,10,1,evidence quote found in lesson raw text,
G1M2U1L14,1.T.SS.1.b,none,False,,high,True,,,alignment=none,"Use text features (e.g., illustrations, page numbers, bold print, headings) to add clarity and meaning to texts. (C)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.10122963786125183,0.1463993639254884,0.0,19.069584663409508,3,7,no evidence required for none,
G1M2U1L14,1.P.EICC.4.c,none,False,,high,True,,,alignment=none,"Generate ideas for content by assessing prior knowledge, gathering information from texts, and engaging in discussions with others. (C)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.09451666474342346,0.14520955826925977,0.0,22.902441863664965,26,4,no evidence required for none,
G1M2U1L14,1.T.T.1.e,none,False,,high,True,,,alignment=none,"Use knowledge of narrative techniques (e.g., characters, settings, events) to create texts that share real or imagined experiences and events with a sense of closure. (C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.22627881169319153,0.14509959457077382,0.0,55.56888117930904,15,2,no evidence required for none,
G1M2U1L14,1.P.CP.1.b,none,False,,high,True,,,alignment=none,"Collaborate with others to determine group norms, establish goals and procedures, and facilitate productivity when working on shared projects. (I/C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.06310169398784637,0.1448403361344538,0.0,25.2920845034624,1,9,no evidence required for none,
G1M2U1L14,1.T.RA.1.b,none,False,,high,True,,,alignment=none,"Work collaboratively or individually to conduct research on a shared or personal topic of interest by gathering and organizing information from provided sources (including print, digital, and personal communication) using graphic organizers or other support aids. (I)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.08326485753059387,0.1446209478431039,0.0,20.793684829187352,5,22,no evidence required for none,
G1M2U1L14,1.T.T.1.c,partial,False,,high,True,"'Based on the pictures on the Kitten's First Full Moon chart, which word would you use to describe how kitten is acting? Circle one.' ... Direct students' attention to the blank lines in Part II. Tell students to write one or two sentences to describe how Kitten is acting and to explain what, from the pictures, helped them.",180,"The first clause (describe traits of the main characters) is met: students circle a word describing how Kitten is acting and write sentences explaining their choice (""Tell students to write one or two sentences to describe how Kitten is acting and to explain what, from the pictures, helped them""). The second clause (explain how the characters' words and actions support the central message/lesson/moral) is not met: although the teacher mentions that students ""will think about how these events convey the story's central message,"" no student activity requires students to connect the character's words or actions to a central message. The role-play and discussion focus on recounting major events and noticing details about the moon, not on explaining how the character's behavior supports a moral or lesson. The teacher performs the central-message framing; students never produce the explanatory link.","Describe traits of the main characters and explain how their words and actions support the central message, lesson, or moral of the story. (I)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.24198146164417267,0.14167107350608144,0.0,111.78717459595762,18,1,evidence quote found in lesson raw text,
G1M2U1L14,1.P.ST.2.a,none,False,,high,True,,,alignment=none,"Develop and apply knowledge of author, audience, and context to discern and establish the purpose of texts being interpreted or constructed and to evaluate the extent to which those texts achieve those purposes. (I/C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.1171637699007988,0.14138993316624895,0.0,26.031975591242528,13,1,no evidence required for none,
G1M2U1L14,1.P.EICC.4.g,none,False,,high,True,,,alignment=none,"Make changes to the text based on self-evaluation or external feedback, revising the organization, ideas, information, word choices, and craft techniques in order to increase the text’s effectiveness. (C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.15738341212272644,0.13680739563092503,0.0,21.30434199295302,38,7,no evidence required for none,
G1M2U1L14,1.T.RA.2.a,full,False,,high,True,"Tell students to write one or two sentences to describe how Kitten is acting and to explain what, from the pictures, helped them. ... 'I think Kitten is acting ______ because I see _____.'",180,"The standard 1.T.RA.2.a requires students to refer to parts of texts when supporting an idea, answer, or opinion (I). This is an OR-list: supporting an idea, an answer, or an opinion — any one suffices. In Part II of the Unit 1 Assessment, students are directed to circle a word describing how Kitten is acting based on pictures from the text, and then ""write one or two sentences to describe how Kitten is acting and to explain what, from the pictures, helped them,"" using the sentence frame ""I think Kitten is acting ______ because I see _____."" This directs students to refer to a specific part of the text (the pictures) to support their answer. The student performs the act of citing textual evidence to justify a response.","Refer to parts of texts when supporting an idea, answer, or opinion. (I)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.1766122579574585,0.1339986299663719,0.0,73.16883663497647,27,1,evidence quote found in lesson raw text,
G1M2U1L14,1.T.SS.2.a,full,False,,high,True,Read the four word choices aloud and review their definitions as necessary. Invite students to circle the word they think best describes how Kitten is acting in the pictures displayed on the Kitten's First Full Moon chart.,180,"Students identify and explain the use of descriptive words in the text. In Work Time A (page 180-182), students circle one of four descriptive word choices that best describes how Kitten is acting in the pictures from Kitten's First Full Moon. They then write one or two sentences explaining how Kitten is acting and what from the pictures helped them choose that descriptive word, using the sentence frame 'I think Kitten is acting ______ because I see _____.'",Identify and explain the use of descriptive words in texts. (I),claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.10067540407180786,0.13928034294472652,0.0,20.97462238572294,17,6,evidence quote found in lesson raw text,
G1M2U1L14,1.T.SS.1.c,none,False,,high,True,,,alignment=none,"Use transition words or phrases, such as once upon a time, next, and last to sequence events and actions. (C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.10145854949951172,0.13765786452353618,0.0,29.10574706741969,30,3,no evidence required for none,
G1M2U1L14,1.P.CP.2.a,full,False,,high,True,Invite students to turn and talk with an elbow partner: 'Who is the main character of this story? How would you describe the character?',180,"Students communicate clearly to present ideas and information throughout the lesson. In Work Time A (page 180-182), students turn and talk with partners about the character and setting, then share out to the whole group. In Work Time B (page 182-183), students respond to questions about the moon and Kitten's actions using a total participation technique. These spoken presentations demonstrate clear communication of ideas and information.","Communicate clearly to present ideas, information, and texts. (I/C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.08810634166002274,0.13909636222910216,0.0,56.95235547972655,21,2,evidence quote found in lesson raw text,
G1M2U1L14,1.T.T.2.b,none,False,,high,True,,,alignment=none,"Describe the connection between two individuals, events, ideas, or pieces of information in a text. (I)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.27712076902389526,0.12209529259096528,0.0,43.382740253533775,65,1,no evidence required for none,
G1M2U1L14,1.P.EICC.2.c,full,False,,high,True,"Tell students to write one or two sentences to describe how Kitten is acting and to explain what, from the pictures, helped them.",180,"Students explain and learn concepts by interpreting and constructing texts. In Work Time A (page 180-182), students learn the concepts of character and setting by interpreting Kitten's First Full Moon through turn-and-talk discussions and whole-group sharing. They construct texts on the Unit 1 Assessment response sheet using 'pictures and words to show their thinking' about the character and setting. In Part II, students explain the concept of character traits by writing sentences about how Kitten is acting and what evidence from the pictures supports their thinking.",Explain and learn concepts and processes by interpreting and constructing texts. (I/C),claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.1064487025141716,0.1339907762971999,0.0,29.515290904811064,16,4,evidence quote found in lesson raw text,
G1M2U1L14,1.P.ST.1.c,none,False,,high,True,,,alignment=none,Explore how context shapes the author’s decisions and the audience’s responses during the interpretation and construction of texts. (I/C),claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.1083284318447113,0.12903804347826087,0.0,24.08939896925803,31,3,no evidence required for none,
