resource_id,standard_code,matched_status,needs_review,review_reason,confidence,grounded,evidence,evidence_page,rationale,standard_raw_text,judge_model,prompt_version,escalated,coverage_pass,rerank_score,rrf_score,dense_score,bm25_score,dense_rank,bm25_rank,grounding_note,input_scope_caveat
G1M2U1L5,1.T.RA.1.c,full,False,,high,True,"Draw a picture to show an event from the beginning of the story, from the middle of the story, and from the end of the story. Complete the sentence frame at the bottom of each box to tell what your picture shows.",91,"Students share relevant and accurate information through multiple modes. In Closing A, students Think-Pair-Share about midday experiences: 'What does the boy experience during midday?' (At midday, the boy is having lunch.) and 'What do you experience during midday?' In Work Time C, students use both visual and print modes to share information: 'Draw a picture to show an event… Complete the sentence frame at the bottom of each box to tell what your picture shows.'",Share relevant and accurate information through a variety of different modes. (C),claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.060433827340602875,0.16608219385057038,0.0,58.77123520133727,11,1,evidence quote found in lesson raw text,
G1M2U1L5,1.P.EICC.2.b,none,False,,low,False,"Invite students to turn and talk to an elbow partner: 'Who is the main character? Where does the story take place? What happened in the beginning of the story?' (The main character is a boy. The story takes place on a farm. In the beginning of the story, a boy wakes up and starts to work on a farm.)",,"Students use the text Summer Sun Risin' to build knowledge about the story. In Work Time A, students turn and talk: 'Who is the main character? Where does the story take place? What happened in the beginning of the story?' (The main character is a boy. The story takes place on a farm. In the beginning of the story, a boy wakes up and starts to work on a farm.) This demonstrates students using the text to build knowledge, which satisfies the OR-list requirement (any one purpose suffices per the overlay). [REJECTED: evidence missing or not found in lesson raw text]","Make use of texts to build knowledge, develop skills, make informed decisions, and share information and ideas. (I/C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.0656186044216156,0.15857901463070687,0.0,22.35781010430744,7,5,evidence quote NOT found in lesson raw text (possible fabrication),
G1M2U1L5,1.T.C.1.c,full,False,,high,True,"Draw a picture to show an event from the beginning of the story, from the middle of the story, and from the end of the story. Complete the sentence frame at the bottom of each box to tell what your picture shows.",91,"Students create texts in teacher-selected modes in Work Time C. The teacher directs: 'Draw a picture to show an event from the beginning of the story, from the middle of the story, and from the end of the story. Complete the sentence frame at the bottom of each box to tell what your picture shows.' Students create texts in both visual mode (drawing) and print mode (writing), both selected by the teacher.","Create texts in teacher-selected modes (e.g., print, digital, auditory, and/or visual). (C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.06348815560340881,0.15738013253638253,0.0,18.227435670435842,2,10,evidence quote found in lesson raw text,
G1M2U1L5,1.P.EICC.4.d,none,False,,high,True,,,alignment=none,"Link ideas and information to the organization plan, highlighting ideas and information that are most relevant, useful, and impactful. (C)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.044382646679878235,0.1573164621855593,0.0,23.29276108082989,4,14,no evidence required for none,
G1M2U1L5,1.P.ST.2.a,none,False,,high,True,,,alignment=none,"Develop and apply knowledge of author, audience, and context to discern and establish the purpose of texts being interpreted or constructed and to evaluate the extent to which those texts achieve those purposes. (I/C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.06548909097909927,0.15254427051234642,0.0,28.410493725605736,13,4,no evidence required for none,
G1M2U1L5,1.P.EICC.4.c,full,False,,high,True,Remind students to think about the parts they acted out for the beginning and the middle of the story when completing today's writing task.,91,"Students generate ideas for writing through all three required methods in Work Time C. They assess prior knowledge: 'Remind students to think about the parts they acted out for the beginning and the middle of the story when completing today's writing task.' They gather information from the text and engage in discussions: 'Invite students to turn and talk to an elbow partner: 'What happened in the middle of the story?' (It's lunchtime, and the boy has lunch.)' before completing their response sheets.","Generate ideas for content by assessing prior knowledge, gathering information from texts, and engaging in discussions with others. (C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.06743097305297852,0.15215400271370422,0.0,22.902441863664965,26,4,evidence quote found in lesson raw text,
G1M2U1L5,1.T.RA.1.b,none,False,,high,True,,,alignment=none,"Work collaboratively or individually to conduct research on a shared or personal topic of interest by gathering and organizing information from provided sources (including print, digital, and personal communication) using graphic organizers or other support aids. (I)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.0410383902490139,0.15125207790706977,0.0,15.745653829227155,5,9,no evidence required for none,
G1M2U1L5,1.P.CP.2.a,full,False,,high,True,"Invite students to Think-Pair-Share with an elbow partner: 'Where is the sun during midday?' (At midday, the sun is highest in the sky-in the middle of the sky.) 'What does the boy experience during midday?' (At midday, the boy is having lunch.) 'What do you experience during midday?' (Responses will vary, but may include: At midday, I like to play outside.)",92,"Students communicate clearly to present ideas in Closing A. They Think-Pair-Share: 'Where is the sun during midday?' (At midday, the sun is highest in the sky-in the middle of the sky.) 'What does the boy experience during midday?' (At midday, the boy is having lunch.) 'What do you experience during midday?' (Responses will vary, but may include: At midday, I like to play outside.) Students present their ideas aloud, satisfying both the act (present ideas) and the manner (clearly) per the overlay's manner-modifier principle for 1.P.CP.2.a.","Communicate clearly to present ideas, information, and texts. (I/C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.05926283448934555,0.14984482429335372,0.0,56.95235547972655,21,2,evidence quote found in lesson raw text,
G1M2U1L5,1.P.EICC.4.g,none,False,,high,True,,,alignment=none,"Make changes to the text based on self-evaluation or external feedback, revising the organization, ideas, information, word choices, and craft techniques in order to increase the text’s effectiveness. (C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.06647112220525742,0.14852692766295705,0.0,21.30434199295302,38,7,no evidence required for none,
G1M2U1L5,1.P.EICC.1.e,partial,False,,high,True,'What did it look and sound like when you were showing respect during the Role-Play protocol?',90,"The resource partially meets 1.P.EICC.1.e. Students discuss the text Summer Sun Risin' with partners through multiple Turn-and-Talk and Think-Pair-Share protocols (e.g., ""Who is the main character? Where does the story take place? What happened in the beginning of the story?""), meeting the discuss-texts clause. Students also reflect on group norms around respect (""What did it look and sound like when you were showing respect during the Role-Play protocol?""), partially meeting the develop-group-norms clause since the norms are teacher-established and students only reflect on adherence rather than developing them. However, the lesson does not include any moment where students share their own individual writing with the group, listen to peers share writing, offer feedback on peers' writing, or respond to feedback on their own writing — four clauses are unmet.","Participate in a community of readers and writers by developing group norms, discussing texts, sharing individual writing, listening as others share their writing, and offering and responding to feedback. (I/C)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.05374673008918762,0.1481448412698413,0.0,24.104321750783303,10,3,evidence quote found in lesson raw text,
G1M2U1L5,1.P.CP.1.b,none,False,,high,True,,,alignment=none,"Collaborate with others to determine group norms, establish goals and procedures, and facilitate productivity when working on shared projects. (I/C)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.06060769408941269,0.1472579185520362,0.0,16.216110612304593,1,2,no evidence required for none,
G1M2U1L5,1.P.CP.2.e,none,False,,high,True,,,alignment=none,Build background knowledge by reciting all or part of significant poems and speeches as appropriate by grade level. (I/C),claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.057191234081983566,0.14679983468797353,0.0,31.003063122384187,6,7,no evidence required for none,
G1M2U1L5,1.T.T.1.e,none,False,,high,True,,,alignment=none,"Use knowledge of narrative techniques (e.g., characters, settings, events) to create texts that share real or imagined experiences and events with a sense of closure. (C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.08011212944984436,0.14509959457077382,0.0,55.56888117930904,15,3,no evidence required for none,
G1M2U1L5,1.T.T.1.c,none,False,,high,True,,,alignment=none,"Describe traits of the main characters and explain how their words and actions support the central message, lesson, or moral of the story. (I)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.11749198287725449,0.14098360655737702,0.0,111.78717459595762,18,1,no evidence required for none,scored on provided lesson text; likely understated pending the Read-aloud Guides.
G1M2U1L5,1.T.RA.2.a,partial,False,,high,True,"'What happened in the middle of the story?' (It's lunchtime, and the boy has lunch.)",91,"Students answer text-dependent questions about Summer Sun Risin' (e.g., ""What happened in the middle of the story?"" with the response ""It's lunchtime, and the boy has lunch""), and they complete a response sheet drawing and writing about beginning and middle events ""using key details from the text."" These activities show students recalling text content to support answers, which partially addresses the standard. However, the lesson never explicitly requires students to refer to or point to a specific part of the text (a page, sentence, illustration, or passage) as the basis for their answer or idea — the act of citing textual evidence is not directly practiced. The closest moment is the teacher prompt asking students to ""think back to what the boy and sun were doing at the beginning,"" but this is a recall cue, not a directive to locate and reference a part of the text. The standard's core act — referring to parts of texts — is only thinly present through implicit text-based recall rather than explicit text-referencing.","Refer to parts of texts when supporting an idea, answer, or opinion. (I)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.08638225495815277,0.1377801425714139,0.0,73.16883663497647,27,1,evidence quote found in lesson raw text,scored on provided lesson text; likely understated pending the Read-aloud Guides.
G1M2U1L5,1.T.SS.1.c,none,False,,high,True,,,alignment=none,"Use transition words or phrases, such as once upon a time, next, and last to sequence events and actions. (C)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.054839372634887695,0.14639412825979992,0.0,29.10574706741969,30,3,no evidence required for none,
G1M2U1L5,1.P.EICC.2.c,full,False,,high,True,Invite students to turn and talk to an elbow partner: 'What time of day do you think the middle of the story takes place?' (in the middle of the day) 'Where do you think the sun will be in the middle of the story?' (in the middle of the page),89,"Students explain and learn concepts by interpreting and constructing texts. In Work Time A, students explain concepts by interpreting: 'What time of day do you think the middle of the story takes place?' (in the middle of the day) 'Where do you think the sun will be in the middle of the story?' (in the middle of the page). Students learn concepts through close reading. In Work Time C, students construct texts to demonstrate understanding: 'Draw a picture to show an event from the beginning of the story, from the middle of the story, and from the end of the story. Complete the sentence frame at the bottom of each box to tell what your picture shows.'",Explain and learn concepts and processes by interpreting and constructing texts. (I/C),claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.08260301500558853,0.13568140979894883,0.0,18.139315447588963,16,5,evidence quote found in lesson raw text,
G1M2U1L5,1.T.SS.2.a,none,False,,high,True,,,alignment=none,Identify and explain the use of descriptive words in texts. (I),claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.07007729262113571,0.13928034294472652,0.0,20.97462238572294,17,10,no evidence required for none,
G1M2U1L5,1.P.ST.2.c,none,False,,high,True,,,alignment=none,"Draw from knowledge of how authors consider context and audience to determine which information and ideas to highlight, which text design is most accessible, which word choices and language structures are most effective, and which craft techniques are most impactful. (I/C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.08245686441659927,0.13171546753061517,0.0,31.03517923445603,50,5,no evidence required for none,
G1M2U1L5,1.T.SS.2.b,none,False,,high,True,,,alignment=none,Use descriptive words to craft engaging texts. (C),claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.07579409331083298,0.13057729941291585,0.0,13.572265105994116,9,24,no evidence required for none,
G1M2U1L5,1.T.C.1.a,none,False,,high,True,,,alignment=none,"Identify the general purpose (e.g., to tell stories, to provide information, to share opinions, to explain ideas) and target audience in a variety of texts. (I)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.0642535611987114,0.1333816201777367,0.0,21.804778521505828,29,7,no evidence required for none,
G1M2U1L5,1.P.ST.1.c,none,False,,high,True,,,alignment=none,Explore how context shapes the author’s decisions and the audience’s responses during the interpretation and construction of texts. (I/C),claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.06641281396150589,0.1314685990338164,0.0,24.08939896925803,31,11,no evidence required for none,
G1M2U1L5,1.P.CP.1.d,partial,False,,high,True,"'Think back to what the boy and sun were doing at the beginning of the story. With your partner, discuss why you think the sun will be in the middle of the page in the middle of the story. What have you learned from the story so far that makes you think this might be the case?'",89,"Three of four clauses are met. Students work with others to discuss topics via multiple Think-Pair-Share exchanges (e.g., ""Invite students to Think-Pair-Share with an elbow partner: 'What does the boy experience during midday?'""). Students investigate questions collaboratively when prompted to discuss with a partner why the sun will be in the middle of the page, drawing on prior story knowledge. Students explore texts together through the Role-Play protocol in pre-determined pairs, acting out middle events of Summer Sun Risin'. However, no activity in the lesson asks students to work with others to solve a problem; the collaborative tasks center on discussion, investigation, and text exploration, not problem-solving. This unmet clause prevents a full rating.","Work with others to discuss topics, investigate questions, solve problems, and explore and create texts. (I/C)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.06599462777376175,0.12918133802816903,0.0,20.1729337601439,20,1,evidence quote found in lesson raw text,
G1M2U1L5,1.P.EICC.3.b,none,False,,high,True,,,alignment=none,"Scan and skim the text, making note of structures and sections that might be most useful. (I)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.06778301298618317,0.1265690985874472,0.0,20.44402690297639,22,5,no evidence required for none,
G1M2U1L5,1.T.T.2.b,none,False,,high,True,,,alignment=none,"Describe the connection between two individuals, events, ideas, or pieces of information in a text. (I)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.10095001012086868,0.12209529259096528,0.0,43.382740253533775,65,1,no evidence required for none,
