resource_id,standard_code,matched_status,needs_review,review_reason,confidence,grounded,evidence,evidence_page,rationale,standard_raw_text,judge_model,prompt_version,escalated,coverage_pass,rerank_score,rrf_score,dense_score,bm25_score,dense_rank,bm25_rank,grounding_note,input_scope_caveat
G1M2U1L1,1.L.V.1.b,partial,False,,high,True,I noticed that the sun __________.,48,"Students use specialized vocabulary (sun, moon, stars) in sentence frames during partner discussions: ""I noticed that the sun __________."" and ""I noticed that the moon/stars __________."" This shows students deploying grade-level vocabulary to communicate. However, the deployment occurs primarily in oral partner/small-group discussion settings; the response sheet writing is not explicitly shown to require target vocabulary deployment. The 'variety of settings' component is only thinly met (one primary setting type — oral discussion), capping the standard at partial.","Use grade-level general, academic, and specialized vocabulary words and phrases to communicate in a variety of settings. (C)",claude-opus-4-6,align_judge.assembled.batch.v1.1,True,False,0.40249255299568176,0.16068947181850407,0.6052245,76.39137594128648,2,2,evidence quote found in lesson raw text,
G1M2U1L1,1.P.EICC.4.c,full,False,,high,True,"""Based on the title of the story, what do you think this story will be about?"" (a little boy who likes things in the sky; a little boy who likes the clouds; a little boy who likes to look at the sky)",44,"Students generate ideas for their response-sheet writing by using all three named channels. Prior knowledge is activated when students predict ""what do you think this story will be about?"" based on the title (Opening A, page 44). They gather information from the read-aloud ""Elvin, the Boy Who Loved the Sky,"" mystery sky photos (Picture Tea Party, page 45), and videos of sunrise/sunset, moonrise, and starry night (Work Time B, page 47–48). They engage in discussions during Picture Tea Party and Back-to-Back and Face-to-Face protocols, sharing ""I noticed that the sun __________."" and ""One thing I wonder about the moon/stars is ____________."" (page 48). These channels feed the final product: students ""use the response sheet to capture the things they noticed and wondered about the sun, moon, and stars"" using pictures and words (Work Time C, page 49). All three clauses met.","Generate ideas for content by assessing prior knowledge, gathering information from texts, and engaging in discussions with others. (C)",claude-sonnet-4-5,align_judge.assembled.batch.v1.1,False,False,0.3344711661338806,0.15057692307692305,0.46263266,22.902441863664965,6,4,evidence quote found in lesson raw text,
G1M2U1L1,1.T.RA.1.c,full,False,,high,True,"""Invite students to use the response sheet to capture the things they noticed and wondered about the sun, moon, and stars. Tell them that they can use pictures and words to show what they notice and what they wonder.""",49,"Students share relevant and accurate information about the sun, moon, and stars through multiple modes. Orally, they complete sentence frames during the Back-to-Back and Face-to-Face protocol: ""I noticed that the sun __________."" and ""One thing I wonder about the moon/stars is ____________."" (Work Time B, page 48). In writing/drawing, they use the Noticing and Wondering response sheet to ""capture the things they noticed and wondered about the sun, moon, and stars"" using ""pictures and words"" (Work Time C, page 49). Oral discussion plus written/drawn response = a variety of modes, and the shared content is accurate (observations from videos and photos). Full.",Share relevant and accurate information through a variety of different modes. (C),claude-sonnet-4-5,align_judge.assembled.batch.v1.1,False,False,0.2550880014896393,0.14840751327072274,0.56374246,58.77123520133727,2,1,evidence quote found in lesson raw text,
G1M2U1L1,1.P.EICC.1.c,partial,False,,high,True,"Based on the title of the story, what do you think this story will be about?",44,"Students write/draw on the Noticing and Wondering response sheet: ""Invite students to use the response sheet to capture the things they noticed and wondered about the sun, moon, and stars."" This meets the write clause. Students also engage with the read-aloud text (read clause met via teacher read-aloud at grade 1). However, the select clause is not met — the teacher assigns the text and photos; students never choose their own texts. Per F13, write-without-select is partial, not none.","Select, read, and write texts of personal interest and academic relevance to grade-level texts and topics. (I/C)",claude-opus-4-6,align_judge.assembled.batch.v1.1,True,False,0.237776979804039,0.14805359336609336,0.46685356,41.765991635033366,8,3,evidence quote found in lesson raw text,
G1M2U1L1,1.L.V.1.a,full,False,,high,True,"Show students the Sun, Moon, and Stars Word Wall card for sun. Ask students to repeat the word aloud with an accompanying hand gesture. Define the word for students: ""It is the star that is closest to the earth. The earth receives heat and light from the sun and travels around it.""",46,"Students acquire specialized vocabulary (sun, moon, stars) from the grade-level read-aloud ""Elvin, the Boy Who Loved the Sky"" and the Word Wall. The teacher introduces each word with a definition, and students ""repeat the word aloud with an accompanying hand gesture"" (Opening B, page 46; Work Time B, page 48). Students then apply the vocabulary in oral discussions using sentence frames ""I noticed that the sun __________."" and ""One thing I wonder about the moon/stars is ____________."" during the Back-to-Back and Face-to-Face protocol (Work Time B, page 48), and in writing on the Noticing and Wondering response sheet (Work Time C, page 49). Both acquire and apply clauses met. Full.","Acquire and apply general, academic, and specialized vocabulary words and phrases through grade-level texts and content. (I)",claude-sonnet-4-5,align_judge.assembled.batch.v1.1,False,False,0.4435083866119385,0.14803538901899554,0.72215664,113.64864577223264,1,1,evidence quote found in lesson raw text,
G1M2U1L1,1.P.CP.2.d,partial,False,,high,True,What is one thing you noticed about the sun in the video?,47,"Students answer questions during dialogue in multiple protocols: during the read-aloud (""What is one thing we know about Elvin?""), Picture Tea Party, and Back-to-Back and Face-to-Face (""What is one thing you noticed about the sun in the video?""). The answer clause is met. However, the ask clause is not met — every text-dependent and discussion question is teacher-posed; students only respond. The written ""I wonder"" frames on the response sheet are written wonders, not spoken dialogue questions posed to an audience/peer. The ask act in dialogue is absent → partial.",Engage in dialogue with audiences by asking and answering questions. (I/C),claude-opus-4-6,align_judge.assembled.batch.v1.1,True,False,0.37489286065101624,0.1465411637542785,0.69512606,85.17359811796582,1,1,evidence quote found in lesson raw text,
G1M2U1L1,1.P.CP.1.d,full,False,,high,True,"Once everyone has looked closely at their picture, you will signal them to share with their small group using the sentence frame ""In my picture, I see_______."" Group member A should share first.",45,"Students work with others to discuss the topic of the sun, moon, and stars through multiple collaborative protocols. During the Picture Tea Party, students share observations with small groups using the sentence frame ""In my picture, I see_______."" (Opening B, page 45). During the Back-to-Back and Face-to-Face protocol, students turn and talk with partners, answering ""What is one thing you noticed about the sun in the video?"" using the frame ""I noticed that the sun __________."" (Work Time B, page 48). These are genuine student-performed collaborative discussion acts. The OR-list rule applies: any one collaborative act (discuss topics, investigate questions, solve problems, explore/create texts) suffices, and students clearly discuss topics with peers. Full.","Work with others to discuss topics, investigate questions, solve problems, and explore and create texts. (I/C)",claude-sonnet-4-5,align_judge.assembled.batch.v1.1,False,False,0.3272688090801239,0.14635525764558022,0.5717686,43.799162333537254,1,1,evidence quote found in lesson raw text,
G1M2U1L1,1.L.V.3.d,none,False,,high,True,,,alignment=none,"With teacher support, use a picture dictionary or digital resource to clarify the meaning of unknown words and phrases. (I)",claude-sonnet-4-5,align_judge.assembled.batch.v1.1,False,False,0.4465849995613098,0.14580357142857142,0.5112371,32.2526146825156,5,4,no evidence required for none,
G1M2U1L1,1.P.EICC.3.g,none,False,,high,True,,,alignment=none,Determine the meanings of unfamiliar words and concepts by applying knowledge of context and of academic vocabulary and word parts. (I),claude-sonnet-4-5,align_judge.assembled.batch.v1.1,False,False,0.3499715328216553,0.14471026241518042,0.68543136,84.71136350033964,1,1,no evidence required for none,
G1M2U1L1,1.P.EICC.2.b,full,False,,high,True,"""What is one thing we know about Elvin?"" (He loves to look at the sky, he wonders about the sun and the moon, and he likes to lie down in the grass to look at the sky.)",44,"Students use texts (the read-aloud ""Elvin, the Boy Who Loved the Sky,"" mystery sky photos, and videos) to build knowledge about the sun, moon, and stars. They respond to comprehension questions such as ""What does Elvin observe about the sun?"" (He sees it in different places in the sky, he sees that sometimes it is bright and sometimes it is pale, and sometimes he can't see it at all because they sky is full of clouds) (Opening A, page 44). They then share this information in Picture Tea Party and Back-to-Back and Face-to-Face discussions (Opening B, page 45; Work Time B, page 48), and on the Noticing and Wondering response sheet (Work Time C, page 49). The OR-list rule applies: any one student-performed purpose (build knowledge, develop skills, make informed decisions, share information and ideas) suffices. Students clearly build knowledge and share information. Full.","Make use of texts to build knowledge, develop skills, make informed decisions, and share information and ideas. (I/C)",claude-sonnet-4-5,align_judge.assembled.batch.v1.1,False,False,0.3430923819541931,0.1430948541647854,0.48922506,22.35781010430744,7,4,evidence quote found in lesson raw text,
