resource_id,standard_code,matched_status,needs_review,review_reason,confidence,grounded,evidence,evidence_page,rationale,standard_raw_text,judge_model,prompt_version,escalated,coverage_pass,rerank_score,rrf_score,dense_score,bm25_score,dense_rank,bm25_rank,grounding_note,input_scope_caveat
G1M2U2L11,1.T.T.1.e,none,False,,high,True,,,alignment=none,"Use knowledge of narrative techniques (e.g., characters, settings, events) to create texts that share real or imagined experiences and events with a sense of closure. (C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.1551688015460968,0.2416501240694789,0.0,55.56888117930904,15,3,no evidence required for none,
G1M2U2L11,1.T.C.1.c,full,False,,high,True,"Tell students that now they will have a chance to complete another entry in their Sky notebook, this time focusing on the moon. ... Circulate to support students as they write.",325,"The standard requires students to create texts in a teacher-selected mode; the parenthetical list (print, digital, auditory, visual) is illustrative, and satisfying any one mode suffices. In the Closing and Assessment section, students independently write an entry in their Sky notebook about the moon, guided by a displayed photograph: ""Tell students that now they will have a chance to complete another entry in their Sky notebook … Circulate to support students as they write."" The mode is print, selected by the teacher. The student is the one creating the text (writing observations), satisfying the (C) construction tag and the student-actor gate.","Create texts in teacher-selected modes (e.g., print, digital, auditory, and/or visual). (C)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.09251228719949722,0.24011237026862026,0.0,18.229002250276768,2,2,evidence quote found in lesson raw text,
G1M2U2L11,1.P.CP.2.e,partial,False,,high,True,Invite a student volunteer to lead the class in reciting the poem and doing any accompanying hand motions or gestures. Repeat as time allows with other student volunteers.,321,"The poems clause is met: in Opening A, students recite the poem ""Where Are They? The Sun, Moon, and Stars,"" with student volunteers leading the class (""Invite a student volunteer to lead the class in reciting the poem and doing any accompanying hand motions or gestures""). This is a grade-level poem recited to build background knowledge about sky patterns. The speeches clause is not met: no speech is recited or referenced anywhere in the lesson.",Build background knowledge by reciting all or part of significant poems and speeches as appropriate by grade level. (I/C),claude-opus-4-6,align_judge.assembled.v1,True,False,0.08392566442489624,0.23885458803491588,0.0,31.003063122384187,6,1,evidence quote found in lesson raw text,
G1M2U2L11,1.P.EICC.1.b,none,False,,high,True,,,alignment=none,"Discuss or write about personal and academic reading and writing preferences, referring to specific techniques, topics, modes, and genres that resonate most. (I/C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.0707952156662941,0.23660980148883373,0.0,26.368410022307838,8,5,no evidence required for none,
G1M2U2L11,1.T.RA.1.c,partial,False,,high,True,"'What are one or two pieces of information you learned about this pattern in the sky?' (Responses will vary, depending on chosen pattern.)",324,"The standard requires students to share relevant and accurate information through a variety of different modes (C — construction). In Work Time C, students share information about their selected sky pattern with partners using the Back-to-Back and Face-to-Face protocol: ""What are one or two pieces of information you learned about this pattern in the sky?"" Students use their research notes to share, supporting both relevance and accuracy. The ""variety of different modes"" clause is only partially met: students share orally with partners and the whole group, and they write observations in their Sky Notebook, but the written notebook entry is a recording task rather than a communicative sharing act directed at an audience, making the variety of modes thin. The gestural/body-motion activity (Work Time A) is a review exercise, not an information-sharing mode. Full alignment would require clearer use of multiple distinct communication modes (e.g., oral presentation plus a written or visual product shared with an audience).",Share relevant and accurate information through a variety of different modes. (C),claude-opus-4-6,align_judge.assembled.v1,True,False,0.08929509669542313,0.23245015086944348,0.0,58.77123520133727,11,1,evidence quote found in lesson raw text,
G1M2U2L11,1.T.SS.2.b,partial,False,,high,True,"Remind students to use the Prepositions anchor chart, Adjectives anchor chart, and the Sun, Moon, and Stars Word Wall as necessary.",325,"Students independently write a Sky notebook entry about the moon (Closing and Assessment A), and the lesson directs them to use the Adjectives anchor chart, Prepositions anchor chart, and Word Wall while writing — pointing toward use of descriptive words in a constructed text. However, the instructional intent of the writing task is to record observations from a photograph, not to deliberately craft an engaging text using descriptive language. The use of descriptive words is incidental scaffolding (anchor charts available as reference) rather than the lesson's targeted skill, and there is no explicit instruction or student practice focused on making the text engaging for a reader. Both clauses are therefore partially met: descriptive words are prompted but not the lesson's focus, and the student produces a text but not one aimed at engaging readers.",Use descriptive words to craft engaging texts. (C),claude-opus-4-6,align_judge.assembled.v1,True,False,0.11693547666072845,0.2305809393839935,0.0,31.249842707524326,9,2,evidence quote found in lesson raw text,
G1M2U2L11,1.T.SS.1.c,none,False,,high,True,,,alignment=none,"Use transition words or phrases, such as once upon a time, next, and last to sequence events and actions. (C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.08844459801912308,0.2237420042643923,0.0,25.662677121791972,30,5,no evidence required for none,
G1M2U2L11,1.P.ST.2.a,none,False,,high,True,,,alignment=none,"Develop and apply knowledge of author, audience, and context to discern and establish the purpose of texts being interpreted or constructed and to evaluate the extent to which those texts achieve those purposes. (I/C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.08135393261909485,0.21984126984126984,0.0,28.410493725605736,13,7,no evidence required for none,
G1M2U2L11,1.P.EICC.1.d,full,False,,high,True,Invite students to review and reread each of their notes sheets.,323,"Students build and draw from a repertoire of comprehension and composition skills throughout the lesson. They review their notes sheets to prepare for a Science Talk (Work Time B), use notes to share information during the Back-to-Back and Face-to-Face protocol (Work Time C), and draw from anchor charts and word walls to complete a Sky notebook entry (Closing and Assessment A). All four clauses are met with student performance.","Build a repertoire of comprehension and composition skills, strategies, and techniques, drawing from them as needed to aid the interpretation and construction of texts. (I/C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.10582978278398514,0.21076995920745922,0.0,21.523757562060165,23,12,evidence quote found in lesson raw text,
G1M2U2L11,1.T.RA.1.b,full,False,,high,True,Tell students that they will now review their notes on each of the patterns in the sky and decide which pattern they would like to speak about during the Science Talk in the next lesson.,323,"Students conduct research on a personal topic of interest by reviewing their notes sheets about sky patterns (Work Time B). They gather information from provided print sources (What Makes Day and Night, Patterns of the Moon, and Patterns of the Stars notes sheets) and organize the information by selecting which pattern to focus on and marking that notes sheet with a star. All three clauses are met.","Work collaboratively or individually to conduct research on a shared or personal topic of interest by gathering and organizing information from provided sources (including print, digital, and personal communication) using graphic organizers or other support aids. (I)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.05404859781265259,0.20913884167626148,0.0,31.603581921492587,5,4,evidence quote found in lesson raw text,
