resource_id,standard_code,matched_status,needs_review,review_reason,confidence,grounded,evidence,evidence_page,rationale,standard_raw_text,judge_model,prompt_version,escalated,coverage_pass,rerank_score,rrf_score,dense_score,bm25_score,dense_rank,bm25_rank,grounding_note,input_scope_caveat
G1M2U1L13,1.T.RA.1.c,none,False,,high,True,,,alignment=none,Share relevant and accurate information through a variety of different modes. (C),claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.07869726419448853,0.16608219385057038,0.0,58.77123520133727,11,1,no evidence required for none,
G1M2U1L13,1.P.EICC.2.b,full,False,,high,True,'What did you see and hear that helped you understand the middle of the story?' (Water came to Sun and Moon's house and brought all of his people and animals. Water filled up the house until there was no more room.),171,"The standard 1.P.EICC.2.b requires students to make use of texts for any one of four interchangeable purposes (build knowledge, develop skills, make informed decisions, share information and ideas). Students use the text ""Why the Sun and the Moon Live in the Sky"" to build knowledge: they answer questions about major events (""What did you see and hear that helped you understand the middle of the story?"" — students respond with content drawn from the text), discuss the central message with partners (""What was the central message we learned from Why the Sun and the Moon Live in the Sky?"" — ""We learned that people create stories to try to explain things in nature""), role-play story events with puppets, and write responses about major events and the central message. Students also share information and ideas when cold-called to share out and when discussing with elbow partners. Multiple student-performed purposes from the OR list are evidenced, satisfying the clause fully.","Make use of texts to build knowledge, develop skills, make informed decisions, and share information and ideas. (I/C)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.0717100128531456,0.15857901463070687,0.0,22.35781010430744,7,5,evidence quote found in lesson raw text,
G1M2U1L13,1.T.C.1.c,full,False,,high,True,"Tell students that now they are going to write what they know about the major events and central message of Why the Sun and the Moon Live in the Sky, just as they did in Lessons 9 and 11. Distribute prepared clipboards with Why the Sun and the Moon Live in the Sky response sheets and pencils and follow the same routine established in Lessons 9 and 11 to complete Parts III and IV.",173,"The standard requires students to create texts in a teacher-selected mode. The parenthetical examples (print, digital, auditory, visual) are illustrative, not separately required clauses — satisfying any one teacher-selected mode meets the standard. In Work Time C, students independently write on response sheets (print mode) selected by the teacher: ""Tell students that now they are going to write what they know about the major events and central message … Distribute prepared clipboards with Why the Sun and the Moon Live in the Sky response sheets and pencils."" Students produce their own written text in the teacher-selected print mode, satisfying the clause.","Create texts in teacher-selected modes (e.g., print, digital, auditory, and/or visual). (C)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.08172105997800827,0.15738013253638253,0.0,18.227435670435842,2,14,evidence quote found in lesson raw text,
G1M2U1L13,1.P.EICC.4.d,none,False,,high,True,,,alignment=none,"Link ideas and information to the organization plan, highlighting ideas and information that are most relevant, useful, and impactful. (C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.047547195106744766,0.1573164621855593,0.0,23.29276108082989,4,14,no evidence required for none,
G1M2U1L13,1.P.ST.2.a,none,False,,high,True,,,alignment=none,"Develop and apply knowledge of author, audience, and context to discern and establish the purpose of texts being interpreted or constructed and to evaluate the extent to which those texts achieve those purposes. (I/C)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.045486655086278915,0.15254427051234642,0.0,28.410493725605736,13,4,no evidence required for none,
G1M2U1L13,1.P.EICC.4.c,none,False,,high,True,,,alignment=none,"Generate ideas for content by assessing prior knowledge, gathering information from texts, and engaging in discussions with others. (C)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.07677119225263596,0.15215400271370422,0.0,22.902441863664965,26,1,no evidence required for none,
G1M2U1L13,1.T.RA.1.b,none,False,,high,True,,,alignment=none,"Work collaboratively or individually to conduct research on a shared or personal topic of interest by gathering and organizing information from provided sources (including print, digital, and personal communication) using graphic organizers or other support aids. (I)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.04407838359475136,0.15125207790706977,0.0,15.745653829227155,5,15,no evidence required for none,
G1M2U1L13,1.P.CP.2.a,partial,False,,high,True,Cold call a few students to share out their ideas.,171,"Students do speak aloud to the class when cold-called to ""share out their ideas"" about the central message and when sharing during the debrief discussion (""Who can tell us what your classmate said in your own words?""). These moments involve students communicating ideas orally. However, the lesson's explicit learning targets and instructional design center on retelling major events and describing the central message (comprehension), not on presenting ideas/information as a communication skill. The oral sharing is incidental to the comprehension objective rather than a substantive, intentional presentation activity, capping the clause at partially met.","Communicate clearly to present ideas, information, and texts. (I/C)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.053466860204935074,0.14984482429335372,0.0,56.95235547972655,21,2,evidence quote found in lesson raw text,
G1M2U1L13,1.P.EICC.4.g,none,False,,high,True,,,alignment=none,"Make changes to the text based on self-evaluation or external feedback, revising the organization, ideas, information, word choices, and craft techniques in order to increase the text’s effectiveness. (C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.10700836032629013,0.14852692766295705,0.0,21.30434199295302,38,3,no evidence required for none,
G1M2U1L13,1.P.EICC.1.e,none,False,,low,False,"Invite students to turn and talk with an elbow partner: 'Why do the sun and the moon live in the sky, according to the author'",,"The standard requires six separable acts: developing group norms, discussing texts, sharing individual writing, listening to others' writing, offering feedback, and responding to feedback. Only the discuss-texts clause is met: students engage in turn-and-talk discussions about the text (""Invite students to turn and talk with an elbow partner: 'Why do the sun and the moon live in the sky, according to the author'"") and share out with the whole group via cold call. The lesson does not have students develop group norms (norms are pre-established and merely reviewed), share their own writing with peers, listen to peers share writing, offer feedback on peers' writing, or respond to feedback on their own writing. The independent writing (response sheets) is collected by the teacher with no peer-sharing or feedback cycle. Five of six clauses are unmet. [REJECTED: evidence missing or not found in lesson raw text]","Participate in a community of readers and writers by developing group norms, discussing texts, sharing individual writing, listening as others share their writing, and offering and responding to feedback. (I/C)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.043202221393585205,0.1481448412698413,0.0,26.327899484377205,10,2,evidence quote NOT found in lesson raw text (possible fabrication),
