resource_id,standard_code,matched_status,needs_review,review_reason,confidence,grounded,evidence,evidence_page,rationale,standard_raw_text,judge_model,prompt_version,escalated,coverage_pass,rerank_score,rrf_score,dense_score,bm25_score,dense_rank,bm25_rank,grounding_note,input_scope_caveat
G1M2U2L9,1.T.T.1.e,none,False,,high,True,,,alignment=none,"Use knowledge of narrative techniques (e.g., characters, settings, events) to create texts that share real or imagined experiences and events with a sense of closure. (C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.15033064782619476,0.2416501240694789,0.0,55.56888117930904,15,3,no evidence required for none,
G1M2U2L9,1.T.C.1.c,none,False,,low,False,"Remind students that they will be writing in their Sky notebooks to reach this target. Display page 8 of the Sky notebook as well as moon photograph 6. Tell students that similar to previous lessons, they will use the moon photograph to complete this page in their Sky notebook. Follow the same process as in previous lessons to distribute notebooks and pencils and to guide students to complete this page.",,Students create texts in the teacher-selected print mode by writing in their Sky notebooks (Closing and Assessment A). The directive 'they will be writing in their Sky notebooks' and 'guide students to complete this page' shows students producing written text in the print mode chosen by the teacher. [REJECTED: evidence missing or not found in lesson raw text],"Create texts in teacher-selected modes (e.g., print, digital, auditory, and/or visual). (C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.12274155765771866,0.24011237026862026,0.0,18.227435670435842,2,4,evidence quote NOT found in lesson raw text (possible fabrication),
G1M2U2L9,1.P.CP.2.e,none,False,,high,True,,,alignment=none,Build background knowledge by reciting all or part of significant poems and speeches as appropriate by grade level. (I/C),claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.10024109482765198,0.2375024108003857,0.0,31.003063122384187,6,5,no evidence required for none,
G1M2U2L9,1.T.RA.1.c,full,False,,high,True,"Draw a quick sketch of what people might be doing. If time permits, invite students to call out the proper letters and words needed for the sentence and write down the complete response.",306,"Students share relevant and accurate information through multiple modes in Closing and Assessment A & B. They write observations in their Sky notebooks about the moon photograph (print mode), and the shared writing activity includes drawing a quick sketch of what people do at night (visual mode). The directive to 'complete this page in their Sky notebook' and 'draw a quick sketch' shows students sharing information through both written and visual communication modes.",Share relevant and accurate information through a variety of different modes. (C),claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.10590454936027527,0.23245015086944348,0.0,58.77123520133727,11,1,evidence quote found in lesson raw text,
G1M2U2L9,1.T.SS.2.b,none,False,,low,False,"Remind students to use the Prepositions anchor chart, the Adjectives anchor chart, and the Sun, Moon, and Stars Word Wall as necessary. Give students specific, positive feedback on their independent and shared writing today. (Example: 'Leticia used the Adjectives anchor chart to write the word crescent to describe the shape of the moon. David used the word above from the Prepositions anchor chart.')",,"Students use descriptive words to craft texts in their Sky notebooks (Closing and Assessment A). The feedback example shows a student using the adjective 'crescent' to describe the moon's shape and the preposition 'above' from anchor charts. The directive to 'use the Prepositions anchor chart, the Adjectives anchor chart' while completing the Sky notebook page shows students applying descriptive words to craft their written observations. [REJECTED: evidence missing or not found in lesson raw text]",Use descriptive words to craft engaging texts. (C),claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.13037680089473724,0.2305809393839935,0.0,31.249842707524326,9,2,evidence quote NOT found in lesson raw text (possible fabrication),
G1M2U2L9,1.P.EICC.1.b,none,False,,high,True,,,alignment=none,"Discuss or write about personal and academic reading and writing preferences, referring to specific techniques, topics, modes, and genres that resonate most. (I/C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.05511874333024025,0.22881410256410256,0.0,27.482792271483845,8,2,no evidence required for none,
G1M2U2L9,1.T.SS.1.c,none,False,,high,True,,,alignment=none,"Use transition words or phrases, such as once upon a time, next, and last to sequence events and actions. (C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.0914933830499649,0.2237420042643923,0.0,25.662677121791972,30,10,no evidence required for none,
G1M2U2L9,1.P.ST.2.a,none,False,,high,True,,,alignment=none,"Develop and apply knowledge of author, audience, and context to discern and establish the purpose of texts being interpreted or constructed and to evaluate the extent to which those texts achieve those purposes. (I/C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.05717240646481514,0.21984126984126984,0.0,28.410493725605736,13,7,no evidence required for none,
G1M2U2L9,1.P.EICC.1.d,full,False,,high,True,"Invite students to turn and talk with an elbow partner: 'What is one piece of new information you have learned about patterns of the stars?' (Responses will vary, but may include: Stars shine only at night; starlight is not as bright as sunlight.)",301,"Students build and draw from a repertoire of comprehension and composition skills throughout the lesson. For interpretation, they distinguish information from illustrations versus text ('What new information can we learn from the illustration… from the text?') and identify new learning about star patterns (Work Time A). For construction, they write observations in their Sky notebooks using anchor charts for word choice (Closing and Assessment A). The directive to 'use the Prepositions anchor chart, the Adjectives anchor chart, and the Sun, Moon, and Stars Word Wall as necessary' shows students drawing from composition strategies to construct texts.","Build a repertoire of comprehension and composition skills, strategies, and techniques, drawing from them as needed to aid the interpretation and construction of texts. (I/C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.14370670914649963,0.21315482762851184,0.0,21.523757562060165,23,12,evidence quote found in lesson raw text,
G1M2U2L9,1.T.RA.1.b,none,False,,high,True,,,alignment=none,"Work collaboratively or individually to conduct research on a shared or personal topic of interest by gathering and organizing information from provided sources (including print, digital, and personal communication) using graphic organizers or other support aids. (I)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.057789146900177,0.2053952644802742,0.0,23.922325683062997,5,5,no evidence required for none,
G1M2U2L9,1.T.T.4.a,none,False,,high,True,,,alignment=none,"Identify and describe poetic techniques used to craft texts, including rhyme, alliteration, and repeated lines. (I)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.10227425396442413,0.20349396857619811,0.0,43.20487792546285,62,2,no evidence required for none,
G1M2U2L9,1.P.EICC.4.e,none,False,,high,True,,,alignment=none,"Construct an initial draft by integrating ideas and information; selecting words, phrases, and sentences; and incorporating craft techniques that will best achieve the purpose of the text and resonate with the target audience. (C)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.054286107420921326,0.1998902473527439,0.0,35.93235539628303,56,3,no evidence required for none,
G1M2U2L9,1.T.T.1.b,none,False,,high,True,,,alignment=none,Identify a simple plot with a problem and solution. (I),claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.11318862438201904,0.19684842184842186,0.0,37.85944788642521,35,7,no evidence required for none,
G1M2U2L9,1.P.EICC.4.d,none,False,,high,True,,,alignment=none,"Link ideas and information to the organization plan, highlighting ideas and information that are most relevant, useful, and impactful. (C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.081519216299057,0.1998223169864961,0.0,23.29276108082989,4,14,no evidence required for none,
G1M2U2L9,1.P.CP.1.d,partial,True,"none-or-partial — oral co-composition against a (C) construction substandard: during shared writing students contribute oral responses while the teacher scribes, and individual students supply verbatim text ('People are sleeping, dreaming, going to bed') rather than just an idea.",low,True,Invite students to turn and talk with an elbow partner: 'What is one piece of new information you have learned about patterns of the stars?',301,"⚑ REVIEW: none-or-partial — The lesson meets the discuss-topics clause: students repeatedly turn and talk with elbow partners to discuss star patterns (e.g., ""What is one piece of new information you have learned about patterns of the stars?""). The investigate-questions clause is met when students are directed to work with a partner to figure out ""why we can't see stars during the day."" The explore-and-create-texts clause is partially met through the shared writing activity where students contribute responses collaboratively (""What are people doing when the moon is out?"") but the teacher scribes, limiting the student's construction role. The solve-problems clause is not met — no activity asks students to work together to solve a problem.","Work with others to discuss topics, investigate questions, solve problems, and explore and create texts. (I/C)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.17450189590454102,0.1896099591375413,0.0,41.19836427899136,20,1,evidence quote found in lesson raw text,
G1M2U2L9,1.T.SS.1.b,none,False,,high,True,,,alignment=none,"Use text features (e.g., illustrations, page numbers, bold print, headings) to add clarity and meaning to texts. (C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.0929623544216156,0.19493844944997382,0.0,27.629003777896653,3,4,no evidence required for none,
G1M2U2L9,1.T.T.3.a,none,False,,high,True,,,alignment=none,"Identify techniques used to craft opinion texts, including the author’s opinion and supporting reasons. (I)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.12448355555534363,0.19200984167736412,0.0,27.213068021370724,61,3,no evidence required for none,
G1M2U2L9,1.P.EICC.2.b,full,False,,high,True,"'What is one piece of new information you have learned about patterns of the stars?' (Responses will vary, but may include: Stars shine only at night; starlight is not as bright as sunlight.)",301,"The standard requires students to make use of texts for any one of four purposes (build knowledge, develop skills, make informed decisions, share information and ideas) — an OR list per the overlay. Students use the informational text Does the Sun Sleep? to build knowledge about star patterns. Throughout Work Time A, students actively extract information from the text and illustrations: ""What is one piece of new information you have learned about patterns of the stars?"" with student responses such as ""Stars shine only at night; starlight is not as bright as sunlight."" Students also answer text-dependent questions demonstrating knowledge-building, e.g., ""Why can't we see stars during the day?"" (""because the sunlight outshines the starlight; stars are far away so their light is very dim""). The student is the one articulating the knowledge gained from the text, satisfying the actor gate and the build-knowledge purpose.","Make use of texts to build knowledge, develop skills, make informed decisions, and share information and ideas. (I/C)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.08615101128816605,0.19390758249907303,0.0,20.13999027829767,7,1,evidence quote found in lesson raw text,
G1M2U2L9,1.T.T.1.c,none,False,,high,True,,,alignment=none,"Describe traits of the main characters and explain how their words and actions support the central message, lesson, or moral of the story. (I)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.15977175533771515,0.18065692967862357,0.0,111.78717459595762,18,1,no evidence required for none,
G1M2U2L9,1.T.SS.2.a,none,False,,high,True,,,alignment=none,Identify and explain the use of descriptive words in texts. (I),claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.08577539026737213,0.19271935205063148,0.0,48.60091971396399,17,1,no evidence required for none,
G1M2U2L9,1.T.T.4.b,none,False,,high,True,,,alignment=none,Use poetic techniques to create poems using simple words and/or phrases that may or may not rhyme. (C),claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.10351342707872391,0.1873763736263736,0.0,128.80972343603884,64,1,no evidence required for none,
G1M2U2L9,1.P.EICC.4.g,none,False,,high,True,,,alignment=none,"Make changes to the text based on self-evaluation or external feedback, revising the organization, ideas, information, word choices, and craft techniques in order to increase the text’s effectiveness. (C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.10921047627925873,0.1838571182069166,0.0,21.033802545200004,38,9,no evidence required for none,
G1M2U2L9,1.P.AC.3.a,none,False,,high,True,,,alignment=none,"Explore and create texts in various modes and genres, developing and applying knowledge of how specific features impact meaning, tone, style, purpose, and audience. (I/C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.10420054942369461,0.18102877532888137,0.0,17.153199086672014,32,6,no evidence required for none,
G1M2U2L9,1.P.CP.2.a,full,False,,high,True,"As students share out, clarify and capture their responses on the Patterns of the Stars anchor chart.",301,"Students communicate clearly to present ideas and information throughout the lesson. In Work Time A, they share out responses about star patterns that are captured on the anchor chart, respond to 'What is a star?' using total participation techniques, and turn and talk with partners about new information learned. The manner-modifier principle applies: students genuinely present aloud to communicate ideas and information, satisfying both the clarity manner and the presenting act.","Communicate clearly to present ideas, information, and texts. (I/C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.13874270021915436,0.1763144841269841,0.0,56.95235547972655,21,2,evidence quote found in lesson raw text,
G1M2U2L9,1.P.CP.1.b,none,False,,high,True,,,alignment=none,"Collaborate with others to determine group norms, establish goals and procedures, and facilitate productivity when working on shared projects. (I/C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.07134638726711273,0.19870588235294118,0.0,16.779029101828915,1,13,no evidence required for none,
