resource_id,standard_code,matched_status,needs_review,review_reason,confidence,grounded,evidence,evidence_page,rationale,standard_raw_text,judge_model,prompt_version,escalated,coverage_pass,rerank_score,rrf_score,dense_score,bm25_score,dense_rank,bm25_rank,grounding_note,input_scope_caveat
G1M2U2L4,1.T.T.1.e,none,False,,high,True,,,alignment=none,"Use knowledge of narrative techniques (e.g., characters, settings, events) to create texts that share real or imagined experiences and events with a sense of closure. (C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.07229719310998917,0.2416501240694789,0.0,55.56888117930904,15,3,no evidence required for none,
G1M2U2L4,1.T.C.1.c,full,False,,high,True,Tell students that today they will answer these two questions using pictures and words to show their thinking. Remind students to use the Adjectives anchor chart to describe what the sun and the moon look like. Remind students to use a complete sentence when answering the question. ... Transition students to their workspaces and invite them to begin working on page 1.,249,"The standard requires students to create texts in teacher-selected modes, with print, digital, auditory, and visual listed as interchangeable examples (OR-list — any one suffices). In the Closing and Assessment section, the teacher directs students to answer questions about the sun and moon ""using pictures and words to show their thinking"" in their Sky notebooks, and students ""begin working on page 1"" and then page 2. This is student creation of text in print mode (writing complete sentences with adjectives) and visual mode (drawing), both selected by the teacher. The (C) construction tag is satisfied because students are producing their own texts, not interpreting existing ones.","Create texts in teacher-selected modes (e.g., print, digital, auditory, and/or visual). (C)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.06486280262470245,0.24011237026862026,0.0,18.227435670435842,2,3,evidence quote found in lesson raw text,
G1M2U2L4,1.P.CP.2.e,none,False,,high,True,,,alignment=none,Build background knowledge by reciting all or part of significant poems and speeches as appropriate by grade level. (I/C),claude-opus-4-6,align_judge.assembled.v1,True,False,0.028235938400030136,0.23885458803491588,0.0,31.003063122384187,6,7,no evidence required for none,
G1M2U2L4,1.P.EICC.1.b,none,False,,high,True,,,alignment=none,"Discuss or write about personal and academic reading and writing preferences, referring to specific techniques, topics, modes, and genres that resonate most. (I/C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.01944473385810852,0.23660980148883373,0.0,26.368410022307838,8,5,no evidence required for none,
G1M2U2L4,1.T.RA.1.c,full,False,,high,True,Invite students to Think-Pair-Share with an elbow partner: 'How did you show integrity during the science activity?',248,"Students share relevant and accurate information through multiple modes in Work Time C and Closing A. In Work Time C, students use Think-Pair-Share to discuss 'How did you show integrity during the science activity?' sharing relevant reflections on their behavior. In Closing A, students answer questions in their Sky notebooks 'using pictures and words to show their thinking,' communicating through both visual and written modes.",Share relevant and accurate information through a variety of different modes. (C),claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.06331200152635574,0.23245015086944348,0.0,58.77123520133727,11,1,evidence quote found in lesson raw text,
G1M2U2L4,1.T.SS.2.b,partial,False,,high,True,"'What adjectives describe the sun?' (Answers will vary, but may include: yellow, bright, fiery, shiny.) ... Tell students that today they will answer these two questions using pictures and words to show their thinking. Remind students to use the Adjectives anchor chart to describe what the sun and the moon look like.",249,"The standard requires students to use descriptive words to craft engaging texts (C — construction mode). In the Closing and Assessment section, students independently write in their Sky notebooks, answering ""What does the sun look like?"" and ""What does the moon look like?"" using adjectives from the Adjectives anchor chart (e.g., ""yellow, bright, fiery, shiny""). This meets the ""use descriptive words"" clause — students select and deploy adjectives in their own writing. However, the ""craft engaging texts"" clause is only partially met: the student writing is a brief, scaffolded notebook response to a teacher-posed question, not a purposefully crafted text aimed at engaging a reader. The adjective use adds descriptive quality, but the task structure (short prompt answers in a science notebook) does not fully realize the ""craft engaging texts"" expectation.",Use descriptive words to craft engaging texts. (C),claude-opus-4-6,align_judge.assembled.v1,True,False,0.10478721559047699,0.2305809393839935,0.0,31.249842707524326,9,2,evidence quote found in lesson raw text,
G1M2U2L4,1.T.SS.1.c,none,False,,high,True,,,alignment=none,"Use transition words or phrases, such as once upon a time, next, and last to sequence events and actions. (C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.05239839851856232,0.2237420042643923,0.0,25.662677121791972,30,10,no evidence required for none,
G1M2U2L4,1.P.ST.2.a,none,False,,high,True,,,alignment=none,"Develop and apply knowledge of author, audience, and context to discern and establish the purpose of texts being interpreted or constructed and to evaluate the extent to which those texts achieve those purposes. (I/C)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.035992395132780075,0.21984126984126984,0.0,28.410493725605736,13,1,no evidence required for none,
G1M2U2L4,1.P.EICC.1.d,full,False,,high,True,Tell students that today they will answer these two questions using pictures and words to show their thinking. Remind students to use the Adjectives anchor chart to describe what the sun and the moon look like.,249,"Students build and draw from comprehension and composition skills throughout the lesson. In Work Time A, students engage in a close read-aloud of What Makes Day and Night, building comprehension strategies, and discuss 'how the illustrations and the text in the book help us to understand the pattern of light and dark on earth,' drawing from these strategies to interpret the text. In Closing A, students build composition skills by using adjectives from the anchor chart to write descriptive texts in their Sky notebooks, answering 'What does the sun look like?' and 'What does the moon look like?' using pictures and words.","Build a repertoire of comprehension and composition skills, strategies, and techniques, drawing from them as needed to aid the interpretation and construction of texts. (I/C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.07342852652072906,0.21076995920745922,0.0,21.523757562060165,23,12,evidence quote found in lesson raw text,
G1M2U2L4,1.T.RA.1.b,none,False,,high,True,,,alignment=none,"Work collaboratively or individually to conduct research on a shared or personal topic of interest by gathering and organizing information from provided sources (including print, digital, and personal communication) using graphic organizers or other support aids. (I)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.013651165179908276,0.20913884167626148,0.0,31.603581921492587,5,2,no evidence required for none,
