resource_id,standard_code,matched_status,needs_review,review_reason,confidence,grounded,evidence,evidence_page,rationale,standard_raw_text,judge_model,prompt_version,escalated,coverage_pass,rerank_score,rrf_score,dense_score,bm25_score,dense_rank,bm25_rank,grounding_note,input_scope_caveat
G1M2U2L2,1.T.T.1.e,none,False,,high,True,,,alignment=none,"Use knowledge of narrative techniques (e.g., characters, settings, events) to create texts that share real or imagined experiences and events with a sense of closure. (C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.07293136417865753,0.2416501240694789,0.0,55.56888117930904,15,3,no evidence required for none,
G1M2U2L2,1.T.C.1.c,none,True,none-or-partial — Oral co-composition against a (C) construction substandard: students contribute ideas orally during shared writing but the teacher scribes; individual student text-creation act is absent.,low,True,,,"⚑ REVIEW: none-or-partial — The only text-creation activity in this lesson is a shared writing segment (Work Time C) in which the teacher scribes students' oral contributions onto the ""Describing the Sun and Moon"" recording form. The teacher performs the composing/writing act: ""As students share responses, use their ideas to complete page 1. Think aloud how to use the words from the question itself as a cue to formulate the answer using a complete sentence."" Students contribute ideas orally but never independently create a text in any teacher-selected mode (print, digital, auditory, or visual). Under the actor gate, the drafting/creating act belongs to the teacher, not the students, so the (C) construction clause is not met. The echo-reading of the poem is a reading/fluency act, not text creation.","Create texts in teacher-selected modes (e.g., print, digital, auditory, and/or visual). (C)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.056654416024684906,0.24011237026862026,0.0,18.227435670435842,2,3,no evidence required for none,
G1M2U2L2,1.T.RA.1.c,full,False,,high,True,"Using a total participation technique, invite responses from the group: 'What words would you use to describe how the sun and moon look like in these photographs?' (The sun is yellow; the moon is round.)",222,"Students share relevant and accurate information about the sun and moon through multiple modes in Work Time C. They respond orally to 'What words would you use to describe how the sun and moon look like in these photographs?' (The sun is yellow; the moon is round), and their ideas are used to complete the recording form with both written descriptions and sketches: 'The sun looks small and yellow. Draw a quick sketch of what the sun looks like.' The sharing occurs through spoken (auditory) and visual (sketch) modes.",Share relevant and accurate information through a variety of different modes. (C),claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.05756619572639465,0.23179730908756946,0.0,58.77123520133727,11,1,evidence quote found in lesson raw text,
G1M2U2L2,1.P.EICC.1.b,none,False,,high,True,,,alignment=none,"Discuss or write about personal and academic reading and writing preferences, referring to specific techniques, topics, modes, and genres that resonate most. (I/C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.027335798367857933,0.23071236559139785,0.0,28.267688182480047,8,3,no evidence required for none,
G1M2U2L2,1.P.CP.2.e,partial,False,,high,True,"Tell students that you will read the poem first on your own as they listen, then they should echo each verse as you read it a second time. Invite students to think of and use gestures and hand motions that go along with the poem as you read it aloud.",222,"The standard requires students to recite all or part of significant poems and/or speeches. In Opening A, students echo each verse of the poem ""What We See: The Sun, Moon, and Stars"" after the teacher reads it aloud: ""they should echo each verse as you read it a second time. Invite students to think of and use gestures and hand motions that go along with the poem."" This constitutes a student recitation act (echo-reading verses of a poem), partially meeting the poem clause. However, the poem appears to be a curriculum-created poem rather than a culturally or historically ""significant"" poem, and the recitation is echo-based rather than independent, so the clause is only partially met. No speech recitation occurs anywhere in the lesson, so that clause is not met.",Build background knowledge by reciting all or part of significant poems and speeches as appropriate by grade level. (I/C),claude-opus-4-6,align_judge.assembled.v1,True,False,0.05938710272312164,0.22881601522874423,0.0,34.61270332950709,6,1,evidence quote found in lesson raw text,
G1M2U2L2,1.T.SS.2.b,partial,True,"none-or-partial — Oral co-composition against a (C) construction substandard: students supply the descriptive words verbatim during shared writing while the teacher scribes, raising the question of whether the student or teacher is the constructor of the text.",low,True,'What words would you use to describe how the sun and moon look like in these photographs?' (The sun is yellow; the moon is round.),222,"⚑ REVIEW: none-or-partial — In Opening A, students orally generate adjectives to describe the sun and moon (""'What words would you use to describe how the sun and moon look like in these photographs?' (The sun is yellow; the moon is round.)"") and identify adjectives in the poem (""'What adjectives did you find in this verse?' (round and orange)""). This meets the ""use descriptive words"" clause partially: students produce descriptive words orally, but the actual text construction occurs during shared writing (Work Time C), where the teacher scribes the class's ideas (""As students share responses, use their ideas to complete page 1""). Because the (C) tag requires the student to craft/compose the text and the teacher is the one writing, the ""craft engaging texts"" clause is not met — the drafting act belongs to the teacher. The lesson explicitly states students ""will begin to write about the sun, moon, and stars"" in future lessons, suggesting independent student composition occurs later in the unit.",Use descriptive words to craft engaging texts. (C),claude-opus-4-6,align_judge.assembled.v1,True,False,0.06984540820121765,0.2277922896775356,0.0,31.249842707524326,9,2,evidence quote found in lesson raw text,
G1M2U2L2,1.T.SS.1.c,none,False,,high,True,,,alignment=none,"Use transition words or phrases, such as once upon a time, next, and last to sequence events and actions. (C)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.05770070105791092,0.2195919138484791,0.0,28.157120200215456,30,1,no evidence required for none,
G1M2U2L2,1.P.ST.2.a,none,False,,high,True,,,alignment=none,"Develop and apply knowledge of author, audience, and context to discern and establish the purpose of texts being interpreted or constructed and to evaluate the extent to which those texts achieve those purposes. (I/C)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.06137507036328316,0.21742478085761668,0.0,38.066662021252526,13,3,no evidence required for none,
G1M2U2L2,1.T.RA.1.b,none,False,,high,True,,,alignment=none,"Work collaboratively or individually to conduct research on a shared or personal topic of interest by gathering and organizing information from provided sources (including print, digital, and personal communication) using graphic organizers or other support aids. (I)",claude-opus-4-6,align_judge.assembled.v1,True,False,0.04405492544174194,0.20913884167626148,0.0,31.603581921492587,5,2,no evidence required for none,
G1M2U2L2,1.T.T.1.b,none,False,,high,True,,,alignment=none,Identify a simple plot with a problem and solution. (I),claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.0471305288374424,0.20777149877149878,0.0,37.85944788642521,35,7,no evidence required for none,scored on provided lesson text; likely understated pending the Read-aloud Guides.
G1M2U2L2,1.T.T.4.a,none,False,,high,True,,,alignment=none,"Identify and describe poetic techniques used to craft texts, including rhyme, alliteration, and repeated lines. (I)",claude-sonnet-4-5,align_judge.assembled.batch.v1,False,False,0.061895668506622314,0.20349396857619811,0.0,43.20487792546285,62,2,no evidence required for none,
